Date,HYG Returns,DBC Returns,VWO Returns,VGK Returns,GLD Returns,TLT Returns,VTI Returns,EWJ Returns,Portfolio Returns,,VTI,Portfolio,,,,,
4/6/11,0.002180126,0.002900419,0.004593567,0.013418983,0.00232314,-0.015013038,0.002603411,-0.009036233,-0.00428101,,1.046988489,1.457193034,,,,,
4/7/11,0.000978863,0.001927988,-0.000198766,-0.005035438,0.000912979,-0.001988074,-0.002885121,-0.008105278,-0.000617048,,1.04971423,1.450954776,,,,,
4/8/11,0,0.023733162,0.001590721,0.008622359,0.008069673,-0.005312118,-0.004195616,0.019407477,0.002509231,,1.046685677,1.450059468,,,,,
4/11/11,-0.000977906,-0.018483709,-0.011316241,-0.002415928,-0.007100132,0.000890094,-0.003632132,-0.007013976,-0.003896444,,1.042294187,1.453698002,,,,,
4/12/11,-0.003154232,-0.020427673,-0.017871486,-0.012108826,-0.007220962,0.010782587,-0.008457304,0.002018196,-0.001123045,,1.038508437,1.448033749,,,,,
4/13/11,0.004800819,0.007820104,0.006747135,0.004525787,0.002047829,0.00626856,0.000588255,0.004028152,0.00494045,,1.029725455,1.446407542,,,,,
4/14/11,-0.004017764,0.002586486,0.005889455,0.004129933,0.013460212,-0.00076503,0.000587893,0.00702112,0.002399077,,1.030331196,1.453553446,,,,,
4/15/11,0.001308277,0.005159626,0.000403806,-0.005795514,0.008622523,0.013562264,0.004847272,-0.000996086,0.007889823,,1.03093692,1.457040633,,,,,
4/18/11,-0.00348432,-0.006095605,-0.023208846,-0.025009425,0.006066804,0.002266102,-0.011986662,-0.00299102,-0.000931975,,1.035934152,1.468536426,,,,,
4/19/11,0.003496502,0.000322789,0.013429725,0.012536173,0,0.004306647,0.005770189,0.002999993,0.003304373,,1.023516759,1.467167786,,,,,
4/20/11,0.003811048,0.015811552,0.025076435,0.028952408,0.00390603,-0.006432231,0.014563076,0.01495521,0.002958103,,1.029422644,1.472015856,,,,,
4/21/11,0.002386386,0.007306194,0.008552112,0.00592371,0.001638259,-0.000863203,0.004929625,0.003929228,0.001882133,,1.044414204,1.476370229,,,,,
4/25/11,-0.001082197,-0.002838158,-0.008479594,0.002576377,0.000885852,0.003779676,-0.001009953,-0.000978436,0.000896735,,1.049562774,1.479148954,,,,,
4/26/11,0.002274929,-0.000316256,0.007756548,0.008994136,-0.003336216,0.009682639,0.008809943,0.000979394,0.004278173,,1.048502766,1.480475359,,,,,
4/27/11,0.000648564,0.006010693,-0.000197315,0.018009806,0.019264872,-0.010229078,0.006585527,0.001956872,0.001472928,,1.057740015,1.486809088,,,,,
4/28/11,0.00054003,-0.007232673,-0.008290541,0.002323107,0.004155563,0.007643445,0.002986765,0.026367236,0.003697683,,1.064705791,1.488999051,,,,,
4/29/11,0.002375051,0.010452962,0.007165552,0.003209123,0.017020344,0.003098293,0.002552465,0.00190298,0.006640744,,1.067885817,1.494504898,,,,,
5/2/11,-0.000509237,-0.010031348,-0.001580998,-0.001421739,-0.012863366,0.001604473,-0.001697243,0.002848996,-0.00325005,,1.070611558,1.504429522,,,,,
5/3/11,0.000216808,-0.010449652,-0.020387942,-0.008186495,-0.003523695,0.005659959,-0.005525634,0,-0.000557201,,1.06879447,1.49954005,,,,,
5/4/11,-0.000325186,-0.016,-0.017983477,-0.008433556,-0.014344869,0.00446,-0.007408517,-0.001893969,-0.003993553,,1.062888703,1.498704504,,,,,
5/5/11,-0.004120641,-0.066991837,-0.010493801,-0.025515745,-0.028836358,0.009514764,-0.008037856,-0.00759015,-0.011331266,,1.055014273,1.492719348,,,,,
5/6/11,0.005117619,-0.003137016,0.013516344,-0.004642512,0.012755294,-0.004398348,0.004340944,0.005736229,0.002161416,,1.046534221,1.475804948,,,,,
5/9/11,0.001299987,0.036713287,0.002667161,0.007835862,0.014315223,-0.001051843,0.005330568,0.003802238,0.00716148,,1.051077168,1.478994777,,,,,
5/10/11,0.002163772,0.009106239,0.008594276,0.011847442,0.003528219,-0.007160152,0.008885114,0.004734769,0.000315991,,1.056680006,1.489586569,,,,,
5/11/11,-0.001511382,-0.032085595,-0.01825931,-0.0177461,-0.009195409,0.005727015,-0.010227294,-0.016964987,-0.005002774,,1.066068728,1.490057264,,,,,
5/12/11,0.000973115,0.001035946,0,0.005028896,0.000341224,-0.006327094,0.004735968,0.002876207,-0.001685517,,1.05516573,1.482602844,,,,,
5/13/11,-0.004104603,0.001724767,-0.020045505,-0.018161598,-0.006548817,0.009020461,-0.009141551,-0.021032527,-0.000256515,,1.060162961,1.480103892,,,,,
5/16/11,0.001952277,-0.013085433,-0.000210838,-0.000377518,-0.001785415,0.005574251,-0.006919454,-0.005859256,0.000314256,,1.050471427,1.479724223,,,,,
5/17/11,0.001732017,0.002442428,0.004640388,0.001510621,-0.0043337,0.010249918,-0.000870926,0.000982173,0.003775265,,1.043202739,1.480189235,,,,,
5/18/11,0.001188685,0.020187922,0.014486661,0.007730001,0.005941695,-0.013251868,0.009588779,0.00785096,-0.000393586,,1.042294187,1.485777343,,,,,
5/19/11,-0.000431739,-0.007847117,-0.004966843,0.010664182,0.000343324,-0.00041969,0.00244648,-0.01460572,-0.001107303,,1.052288515,1.485192561,,,,,
5/20/11,-0.000755862,0.009284732,-0.007695576,-0.017400947,0.0126331,0.000524848,-0.007464884,-0.010869469,0.002466803,,1.054862918,1.483548003,,,,,
5/23/11,-0.004754726,-0.016013663,-0.020540765,-0.023926166,0.002305221,0.004825838,-0.012727753,-0.014985089,-0.0021929,,1.046988489,1.487207624,,,,,
5/24/11,-0.001628681,0.01350419,0.00855985,0.005211376,0.005141,0.003758627,-0.001025488,0.012170358,0.004147551,,1.033662678,1.483946327,,,,,
5/25/11,0,0.018107243,0.002333978,0.009024522,-6.73E-05,-0.004680646,0.004106146,0.00200404,0.000548234,,1.03260267,1.490101071,,,,,
5/26/11,-0.000869976,0.003691309,0.012277691,0.008563295,-0.002422944,0.00856934,0.005987966,0.00899998,0.0040095,,1.036842687,1.490917995,,,,,
5/27/11,0.00304777,0.005683718,0.010037647,0.009622599,0.00998513,-0.000414484,0.004645769,0,0.003737733,,1.043051266,1.496895831,,,,,
5/31/11,0.00271297,0.005651596,0.016770217,0.021678183,-0.000400788,0.002280521,0.010838135,0.017839513,0.00368793,,1.047897041,1.502490828,,,,,
6/1/11,-0.005814835,-0.01256195,-0.014457344,-0.025973991,0.001804364,0.013514908,-0.022730459,-0.012658269,0.000899429,,1.059254291,1.508031909,,,,,
6/2/11,-0.000657232,0.008704318,0.008677661,0.006760576,-0.002735001,-0.019049579,-0.001901666,0.000986155,-0.006831387,,1.035176955,1.509388277,,,,,
6/3/11,-0.003945644,0.003982775,-0.006145008,0.002984518,0.00481606,0.005742355,-0.01025947,-0.008866868,0.002078301,,1.033208394,1.499077062,,,,,
6/6/11,-0.002420704,-0.011570248,-0.013396558,-0.015808116,0.001730762,-0.007578147,-0.011550417,-0.009940407,-0.005673078,,1.022608223,1.502192595,,,,,
6/7/11,-0.000772199,0.009364548,0.007938169,0.009826166,-0.000398711,0.004602536,-0.000449416,0.008032147,0.003080507,,1.010796672,1.49367054,,,,,
6/8/11,-0.00474657,0.008283632,-0.006424885,-0.017402694,-0.004055312,0.007809249,-0.005245772,-0.000996086,0.001351236,,1.010342404,1.498271803,,,,,
6/9/11,0.000665452,0.005586592,0.005632034,0.0131404,0.005006341,-0.00402934,0.007081407,0.00697912,0.001087194,,1.005042378,1.500296321,,,,,
6/10/11,-0.00653962,-0.010457484,-0.020535115,-0.029511278,-0.008767222,0.007676329,-0.014212997,-0.009901039,-0.003197462,,1.012159492,1.501927434,,,,,
6/13/11,-0.003793328,-0.006605053,-0.00190597,0.004842155,-0.009849913,-0.005044246,-0.000151811,0,-0.005328965,,0.997773673,1.497125077,,,,,
6/14/11,0.006271674,0.006981416,0.014215957,0.016383914,0.006090505,-0.015106041,0.013813058,0.019999991,-0.000856501,,0.9976222,1.489146951,,,,,
6/15/11,-0.004229236,-0.026741531,-0.019665226,-0.038118685,0.003026818,0.018174127,-0.017817073,-0.019607835,0.001478028,,1.011402413,1.487871494,,,,,
6/16/11,-0.017771369,-0.004070522,-0.007895857,-0.002957429,-0.001005861,0.004539852,0.00167683,-0.002999993,-0.002481309,,0.993382182,1.490070611,,,,,
6/17/11,0.011037795,-0.004427827,0.001720768,0.016215143,0.006511385,-0.004724718,0.003195852,0.00300902,0.001725045,,0.995047915,1.486373284,,,,,
6/20/11,0.006978088,-0.005473828,-0.002791516,-0.003502645,0.00060022,0.001238344,0.004702753,0.00100007,0.001453172,,0.998227941,1.488937346,,,,,
6/21/11,0.006706127,0.000687994,0.017441893,0.024409295,0.004865667,-0.004432079,0.015249806,0.016983014,0.002684925,,1.002922361,1.491101028,,,,,
6/22/11,-0.007216613,0.004468855,-0.007830685,-0.013724698,0.00152567,0.000621231,-0.005502615,-0.001189161,-0.001117441,,1.018216733,1.495104522,,,,,
6/23/11,0.00536796,-0.02121831,-0.005119481,-0.01294939,-0.01755089,0.007656473,-0.001644983,-0.001984044,-0.002360256,,1.012613878,1.493433831,,,,,
6/24/11,-0.004783091,-0.011888112,0,-0.015077368,-0.014021849,-0.004209837,-0.011387426,0.00596418,-0.007360841,,1.010948145,1.489908945,,,,,
6/27/11,-0.000223589,-0.000353857,0.009005194,0.014115301,-0.003623677,-0.013714192,0.008520955,-0.004940718,-0.005284823,,0.999436048,1.478941962,,,,,
6/28/11,0.004024601,0.017699115,0.012962103,0.012546634,0.003499684,-0.00805023,0.013880488,0.011916514,0.001739492,,1.007952197,1.471126017,,,,,
6/29/11,0.009909807,0.018086957,0.008391059,0.019361074,0.006427708,-0.006639931,0.008779826,0.015701755,0.003884214,,1.021943065,1.473685029,,,,,
6/30/11,0.006725463,-0.010591083,0.011441617,0.016714105,-0.008017346,-0.001591532,0.00899838,0.007729458,-0.000850087,,1.030915547,1.479409137,,,,,
7/1/11,0.005312628,0.00138125,0.01151794,0.010087808,-0.007328815,-0.001599489,0.014327416,0.008629008,0.00041388,,1.040192117,1.478151511,,,,,
7/5/11,0.001315687,0.013448241,-0.002643369,-0.007212865,0.018629767,0.002242855,-0.000144057,0.001901061,0.006154205,,1.055095383,1.478763288,,,,,
7/6/11,0.000437976,-0.000340252,-0.002650398,-0.010432215,0.008670317,0.005115127,0.002018165,0.005692669,0.003742508,,1.054943389,1.487863901,,,,,
7/7/11,0.003940031,0.021102826,0.012060521,0.009600954,0.001611645,-0.002968601,0.010789818,0.006603701,0.003300539,,1.057072439,1.493432243,,,,,
7/8/11,-0.002725393,-0.001000033,-0.010300924,-0.016595176,0.007375166,0.014142932,-0.007116433,-0.008434916,0.005215514,,1.068478059,1.498361374,,,,,
7/11/11,-0.009838233,-0.007674308,-0.028571449,-0.036784268,0.008918443,0.014994231,-0.018491978,-0.012287332,0.002303404,,1.060874307,1.506176098,,,,,
7/12/11,-0.002759994,0.008742434,-0.008823505,-0.009645631,0.007784208,0.003409031,-0.004381537,0.002870797,0.002724268,,1.041256642,1.509645431,,,,,
7/13/11,0.007749331,0.013666667,0.015048729,0.016100116,0.008967696,0.002779831,0.003814025,0.0190841,0.007115049,,1.036694337,1.513758109,,,,,
7/14/11,-0.000549208,-0.005590266,-0.008978914,-0.008802815,0.002595005,-0.014271044,-0.008475842,-0.00936341,-0.006683484,,1.040648316,1.524528572,,,,,
7/15/11,-0.000329813,0.008928571,0.00568902,0.002368302,0.004270765,0.001666449,0.006337517,0.007561427,0.003055157,,1.031827945,1.514339409,,,,,
7/18/11,-0.001759165,-0.005571944,-0.011313652,-0.020082702,0.008827384,-0.009670379,-0.009226673,-0.012195119,-0.004242075,,1.038367172,1.518965954,,,,,
7/19/11,0.004515861,0.006921523,0.014409845,0.017078536,-0.012199035,0.020789619,0.016851443,0.012345676,0.008892295,,1.028786497,1.512522387,,,,,
7/20/11,0.000877216,0.003273355,0.002089018,0.013631023,0.008793482,-0.011828857,-0.000581506,0.010319025,-0.001725988,,1.046123035,1.525972183,,,,,
7/21/11,0.004820363,-0.004893964,0.013967022,0.026700436,-0.00762724,-0.007702694,0.012218128,0.008356497,-0.002457237,,1.045514708,1.523338372,,,,,
7/22/11,0.001308268,0.008196721,0.000822389,0,0.008331673,0.00755273,0.00172443,0.001841643,0.005866046,,1.058288941,1.519595169,,,,,
7/25/11,-0.005335335,-0.004878049,-0.001232569,-0.006643868,0.007814508,-0.010931836,-0.006455264,-0.003676416,-0.004682592,,1.060113886,1.528509185,,,,,
7/26/11,0.002079939,0.007843137,0.004319293,0.008217017,0.002732986,0.006842113,-0.004187143,0.001844941,0.004521871,,1.053270571,1.521351799,,,,,
7/27/11,-0.007865428,-0.006809371,-0.015769004,-0.029567801,-0.00367625,0.000104575,-0.022038629,-0.01657449,-0.00534308,,1.048860377,1.528231155,,,,,
7/28/11,0.00154151,-0.003264708,0.001040344,-0.003125,0.000827056,0.003763254,-0.003409875,-0.001872783,0.001330894,,1.025744933,1.520065695,,,,,
7/29/11,0.000989477,-0.008188667,0.004364984,0.000587753,0.006165687,0.019787565,-0.005504356,0.00469054,0.008193136,,1.02224727,1.52208874,,,,,
8/1/11,0.002220912,0,-0.000827835,-0.017427048,-0.003600935,0.010092712,-0.004487585,-0.009337182,0.002779647,,1.016620457,1.53455942,,,,,
8/2/11,-0.012348341,0,-0.029204642,-0.031088123,0.024093349,0.030026364,-0.026446304,-0.008482413,0.011332336,,1.012058287,1.538824954,,,,,
8/3/11,-0.000558205,-0.014861327,-0.004480465,0.009255474,-0.000185729,0.001969637,0.00555642,0.001901061,-0.000551306,,0.985293085,1.556263435,,,,,
8/4/11,-0.028817173,-0.037881294,-0.057222411,-0.075810089,-0.005263521,0.035580926,-0.050191866,-0.060721086,-0.003519372,,0.990767788,1.555405458,,,,,
8/5/11,-0.001035037,0.00418115,-0.007729036,0.029768516,0.006909867,-0.028853462,-0.004201715,0.009090857,-0.009082945,,0.941039303,1.549931407,,,,,
8/8/11,-0.042597251,-0.037126995,-0.080641466,-0.091006417,0.033199351,0.031567661,-0.069295705,-0.048047989,-0.001265565,,0.937085324,1.535853466,,,,,
8/9/11,0.03054346,0.00972973,0.053326648,0.083863304,0.008915785,0.003031739,0.050043654,0.051524715,0.016405937,,0.872149336,1.533909743,,,,,
8/10/11,-0.016919449,0.00428262,-0.051573207,-0.075201021,0.035407158,0.029753407,-0.04251082,-0.046000021,0.010060769,,0.915794876,1.559074969,,,,,
8/11/11,0.018160211,0.021677364,0.057620362,0.055464181,-0.021938378,-0.050449461,0.045785634,0.037735858,-0.012600256,,0.876863685,1.574760462,,,,,
8/12/11,-0.004663106,-0.001391339,-0.000707592,0.018036084,-0.004568076,0.019802976,0.006633518,-0.009090857,0.006138805,,0.917011445,1.554918077,,,,,
8/15/11,0.01628016,0.012190875,0.024073658,0.024496913,0.010766618,-0.010135452,0.02174629,0.012232455,0.005085671,,0.923094456,1.564463416,,,,,
8/16/11,-0.006338548,0,-0.011062463,-0.019214369,0.012339901,0.016555051,-0.009513058,-0.008056384,0.006406861,,0.943168336,1.572419762,,,,,
8/17/11,0.01101829,0.008602891,0.006758363,0.005659604,0.002874885,0.017509108,0.000162754,0.001015076,0.010634027,,0.934195921,1.582494038,,,,,
8/18/11,-0.012160121,-0.024564962,-0.042361165,-0.053463225,0.018919866,0.020538461,-0.044596323,-0.034482634,0.001851667,,0.934347965,1.599322322,,,,,
8/19/11,-0.008709786,0.017838405,-0.015228356,-0.019437428,0.012547805,0.008068161,-0.017887541,-0.00945384,0.004032834,,0.892679482,1.602283735,,,,,
8/22/11,0.001171493,0.001718213,-0.00098186,0.014692097,0.025784935,-0.002517973,0.000173425,0.002120917,0.005042242,,0.876711641,1.608745479,,,,,
8/23/11,0.007488871,0.01029163,0.034397974,0.034245031,-0.037488478,-0.013793717,0.034339226,0.019047622,-0.006854834,,0.876863685,1.616857163,,,,,
8/24/11,-0.004529606,-0.010186791,-0.006888285,0.004222199,-0.033883064,-0.028430396,0.014252213,-0.011422608,-0.019484439,,0.906974505,1.605773876,,,,,
8/25/11,-0.008050437,0.004459726,-0.019612518,-0.030316429,0.004136365,0.010820498,-0.016697014,-0.013655458,0.001734347,,0.919900898,1.574486273,,,,,
8/26/11,0.010115273,0.011270491,0.014881594,0.012779582,0.02964725,0.009866862,0.016644285,0.021299168,0.014888221,,0.9045413,1.577216979,,,,,
8/29/11,0.010130446,0.00337717,0.032211528,0.030644465,-0.020172435,-0.013826162,0.031255157,0.013555784,-0.003933708,,0.919596743,1.600698934,,,,,
8/30/11,0.00184442,0.013463548,0.001397333,-0.008307861,0.02996151,0.016076281,0.002726081,-0.004115166,0.014007587,,0.948338884,1.594402252,,,,,
8/31/11,0.012886846,0.001660545,0.02162793,0.021384519,-0.00770522,-0.015453959,0.003998077,0.01756203,-0.003360939,,0.950924132,1.616735981,,,,,
9/1/11,-0.000651603,-0.006962832,-0.004780319,-0.014245703,0.000843991,0.021198121,-0.011309329,-0.009137112,0.006341072,,0.954726,1.611302229,,,,,
9/2/11,-0.004690589,-0.005342237,-0.021271725,-0.024523734,0.030190646,0.032486008,-0.027388443,-0.016393421,0.014542882,,0.94392869,1.621519612,,,,,
9/6/11,-0.011839059,-0.003356831,-0.011918723,-0.043995502,-0.00185555,0.01039906,-0.006294457,-0.021874985,-0.000928883,,0.918075953,1.64510118,,,,,
9/7/11,0.00488541,0.009093903,0.029328328,0.031932382,-0.031820624,-0.019088651,0.029838248,0.019169217,-0.008744477,,0.912297163,1.643573075,,,,,
9/8/11,0.003125402,-0.006675534,-0.020450367,-0.021842978,0.026711068,0.008967802,-0.011977953,-0.012539113,0.007002399,,0.939518512,1.629200888,,,,,
9/9/11,-0.009000762,-0.015792977,-0.034717323,-0.040939785,-0.00610528,0.010665692,-0.026048491,-0.023280478,-0.00398689,,0.928265004,1.640609202,,,,,
9/12/11,-0.008616651,-0.002389962,-0.003645234,-0.005093375,-0.022302153,0.001055345,0.007064729,0.009750756,-0.005685229,,0.904085101,1.634068274,,,,,
9/13/11,0.00763451,-0.003080082,0.001463451,0.007313484,0.010584678,-0.014231777,0.010021751,0.017167477,-0.00115038,,0.910472217,1.624778221,,,,,
9/14/11,0.006644123,-0.004806008,-0.004140328,0.023959408,-0.007449233,0.008466307,0.014221945,0.004219461,0.003639116,,0.919596743,1.622909109,,,,,
9/15/11,0.006716092,0.004139393,0.013206178,0.025762229,-0.015856966,-0.015288115,0.017446583,0.011554592,-0.005490155,,0.932675198,1.628815064,,,,,
9/16/11,-0.000575153,-0.004465854,0.002413686,-0.005299614,0.009346359,0.007269116,0.004807684,0.010384118,0.004566321,,0.948947193,1.619872618,,,,,
9/19/11,-0.001496113,-0.016908213,-0.028172377,-0.031734988,-0.015451917,0.019066278,-0.010526314,-0.014388444,-6.33E-05,,0.953509431,1.627269477,,,,,
9/20/11,0.001613642,-0.001754967,-0.003716585,0.010526361,0.014251924,0.004196572,-0.003546123,-0.001042709,0.004581676,,0.943472491,1.627166521,,,,,
9/21/11,-0.008630598,-0.014767967,-0.038050199,-0.034327665,-0.012458772,0.033083783,-0.032513718,-0.012526136,0.00349447,,0.940126822,1.634621671,,,,,
9/22/11,-0.013580952,-0.03533187,-0.069286458,-0.037754378,-0.026153541,0.037586371,-0.030764079,-0.015856145,-0.001533638,,0.909559803,1.640333807,,,,,
9/23/11,0.002706465,-0.01775812,0.021944472,0.028025458,-0.054717538,-0.018599749,0.005826825,0.003222323,-0.018242541,,0.881578033,1.637818128,,,,,
9/26/11,0.003755434,0.003389831,0.009785289,0.017843899,-0.013892371,-0.016055638,0.023620661,0.005353326,-0.00610366,,0.886714834,1.607940164,,,,,
9/27/11,0.001169159,0.01689193,0.031493879,0.026783491,0.019355267,-0.015308264,0.012632649,0.015974347,0.002375829,,0.907659625,1.598125844,,,,,
9/28/11,-0.011211013,-0.026947176,-0.024530243,-0.0215793,-0.027454422,-0.000341685,-0.022787731,0,-0.012865205,,0.91912577,1.601922718,,,,,
9/29/11,-0.001889645,0.011760204,0.011770982,0.026417838,0.009473793,0.006921282,0.007319142,0.017819755,0.007062194,,0.898180979,1.581313654,,,,,
9/30/11,-0.019879307,-0.034495688,-0.052617616,-0.039905537,0.002282822,0.025118865,-0.024670483,-0.025746688,-0.001127522,,0.904754893,1.592481198,,,,,
10/3/11,-0.012054653,-0.005048505,-0.017583076,-0.030250838,0.01834752,0.027520001,-0.033090764,-0.015856145,0.008558622,,0.882434153,1.590685641,,,,,
10/4/11,-0.003075041,-0.001951639,0.012784143,0.020035528,-0.020626291,-0.012680719,0.025085065,0.012889291,-0.007668235,,0.853233732,1.604299718,,,,,
10/5/11,0.012214662,0.014078999,0.017391246,0.021879603,0.011545344,-0.007198936,0.020451005,-0.004241719,0.005155716,,0.874637156,1.591997571,,,,,
10/6/11,0.015480206,0.02082526,0.033360899,0.031630227,0.006459287,-0.018457462,0.019355896,0.004259788,0.001837837,,0.892524365,1.600205457,,,,,
10/7/11,0.000840236,-0.004533396,-0.012540053,-0.012735857,-0.008162577,-0.007387548,-0.00907406,-0.005302234,-0.005978457,,0.909799974,1.603146374,,,,,
10/10/11,0.021467997,0.02239093,0.045122992,0.047300508,0.025694253,-0.014123801,0.034424265,0.025586321,0.010568459,,0.901544395,1.593562033,,,,,
10/11/11,-0.011036695,0.00742383,0.002843857,-0.002280987,-0.007166032,-0.003345627,0.000819662,-0.008315998,-0.004181629,,0.932579398,1.610403527,,,,,
10/12/11,0.023269616,0.001842373,0.027842169,0.024005471,0.007156008,-0.014546413,0.009500425,0.006289385,0.00225231,,0.933343798,1.603669418,,,,,
10/13/11,-0.004176837,0.002206657,-0.007273558,-0.005135065,-0.005880142,0.009957202,-0.001298099,0,0.001716401,,0.94221096,1.607281378,,,,,
10/14/11,0.006990547,0.02275233,0.016169772,0.01728007,0.006777517,-0.014529114,0.018196578,0.002083246,0.001172302,,0.940987877,1.610040117,,,,,
10/17/11,-0.005785033,-0.014352421,-0.030581806,-0.034634953,-0.004773556,0.017288298,-0.020264822,-0.004157943,0.00052933,,0.958110637,1.611927569,,,,,
10/18/11,0.005353192,0.005460575,0.025647611,0.021252285,-0.004796452,-0.00621119,0.020195393,0.009394517,0.000485346,,0.938694695,1.612780812,,,,,
10/19/11,-0.003241105,-0.019551085,-0.017254362,-0.022600107,-0.012172523,-0.000347163,-0.013250284,-0.015511803,-0.007164256,,0.957652004,1.613563569,,,,,
10/20/11,0.008825949,-0.001477068,-0.019592888,0.004807689,-0.013135617,-0.007120593,0.00453,-0.003151355,-0.004202937,,0.944962843,1.602003587,,,,,
10/21/11,0.012086965,0.005177478,0.027770564,0.03349283,0.011092096,-0.010582467,0.018843576,0.010537423,0.003560506,,0.949243524,1.595270467,,,,,
10/24/11,0.027070129,0.015820493,0.03686875,0.013888907,0.009403209,0.001679509,0.016756278,0.010427543,0.011618083,,0.967130666,1.600950436,,,,,
10/25/11,-0.017718783,0.003259688,-0.01850956,-0.016742768,0.028381517,0.025414732,-0.02036695,-0.014447838,0.010494775,,0.983336176,1.619550412,,,,,
10/26/11,0.004284163,-0.005776173,0.017866044,0.018354661,0.0109306,-0.017469869,0.010791951,0.002094153,-0.002876824,,0.963308618,1.636547229,,,,,
10/27/11,0.014705845,0.026506862,0.05972697,0.057980494,0.012843543,-0.033896784,0.034542323,0.038662453,0.000351752,,0.973704597,1.63183917,,,,,
10/28/11,-0.002987018,-0.004244782,-0.005521079,-0.012931052,0.00041281,0.010516736,0.000910567,0.004024194,0.002863122,,1.007338616,1.632413172,,,,,
10/31/11,-0.009320946,-0.015275346,-0.039324551,-0.049490551,-0.013441806,0.039655465,-0.025322182,-0.058116186,0.004660031,,1.008255865,1.637086969,,,,,
11/1/11,-0.017847032,-0.011904762,-0.022152623,-0.041566355,0.000239088,0.033474348,-0.026602354,-0.012765998,0.005368981,,0.982724626,1.644715845,,,,,
11/2/11,0.009521637,0.006206645,0.026840687,0.016662846,0.010036999,-0.01247382,0.016461557,0.003232856,0.001602395,,0.956581837,1.653546293,,,,,
11/3/11,0.009886406,0.012336757,0.011031142,0.032779521,0.015734077,-0.013733488,0.019496811,0.007518714,0.003135728,,0.972328664,1.656195927,,,,,
11/4/11,-0.001012764,0.003225806,-0.004269445,-0.019999962,-0.005066358,0.001203428,-0.005397885,-0.002132222,-0.001252064,,0.991285972,1.661389307,,,,,
11/7/11,-0.003379088,0.014648089,0.007146244,0.002883705,0.024173192,0.006353002,0.005117103,0.008546998,0.008977394,,0.985935125,1.659309141,,,,,
11/8/11,0.002260368,0.004929613,0.012535541,0.019907123,-0.008286644,-0.012796452,0.012033316,-0.004237226,-0.004475769,,0.990980256,1.674205413,,,,,
11/9/11,-0.021199792,-0.022074316,-0.054893772,-0.067230576,-0.008413485,0.020739728,-0.038109757,-0.018085154,-0.005059215,,1.002905034,1.666712057,,,,,
11/10/11,0.001036825,-0.001074919,0.005190268,0.018832843,-0.005404823,-0.014900119,0.008874814,-0.001083378,-0.005850351,,0.964684567,1.658279802,,,,,
11/11/11,0.013235138,0.009684398,0.022867003,0.029210382,0.016477784,-0.006101741,0.019792624,0.010845885,0.006915644,,0.973245964,1.648578282,,,,,
11/14/11,-0.006701541,-0.010657194,-0.011778804,-0.027272708,-0.004368878,0.016083014,-0.009858277,-0.004291782,0.001505485,,0.992509055,1.659979263,,,,,
11/15/11,-0.002630026,0.007181293,0.005108232,0,0.000923811,-0.001361616,0.006067194,0,0.000344626,,0.982724626,1.662478336,,,,,
11/16/11,-0.009745461,-0.002495508,-0.023475334,-0.020971012,-0.01067147,0.009118016,-0.016700138,-0.018319015,-0.003021027,,0.988687007,1.66305127,,,,,
11/17/11,-0.004862853,-0.023230879,-0.024783158,-0.011874334,-0.025712723,0.008022336,-0.016354785,0.001097768,-0.007176998,,0.972175798,1.658027147,,,,,
11/18/11,-0.000698057,-0.001463557,0.002287164,0.004712579,0.003111843,-0.000251369,-0.001438845,0.0043859,0.000438693,,0.956276071,1.646127489,,,,,
11/21/11,-0.011293535,-0.007328728,-0.030933007,-0.02790806,-0.024579377,0.005949444,-0.018571882,-0.01965066,-0.008346867,,0.954900138,1.646849633,,,,,
11/22/11,-0.007654283,0.006644518,0.001831517,-0.006996378,0.011070324,0.011161978,-0.004730858,0.007795136,0.005672972,,0.937165846,1.633103598,,,,,
11/23/11,-0.018037217,-0.0150348,-0.028989312,-0.030612226,-0.002903611,0.009803142,-0.022291382,-0.023204405,-0.00474529,,0.932732248,1.642368148,,,,,
11/25/11,0,-0.008190692,-0.004572401,-0.005012547,-0.008675654,-0.01452112,-0.003185277,0,-0.008606176,,0.911940357,1.634574635,,,,,
11/28/11,0.022356486,0.012387388,0.044042177,0.053652425,0.01976751,-0.00049673,0.030104291,0.028280583,0.01368175,,0.909035575,1.620507198,,,,,
11/29/11,0.00650121,0.01297742,-0.005434767,0.006932761,0.00150033,-0.008199424,0.003102016,0.004400494,-3.82E-05,,0.936401446,1.642678572,,,,,
11/30/11,0.017028731,0.011712994,0.062190997,0.054131105,0.019475071,-0.015615891,0.042317742,0.032858633,0.007900208,,0.939306178,1.642615741,,,,,
12/1/11,0.004404406,-0.003617873,-0.001959787,-0.010810895,-0.002938929,-0.005017406,0,-0.013785786,-0.002652345,,0.979055495,1.655592747,,,,,
12/2/11,0.005669296,0.008714597,-0.00245465,-0.000910677,0.001120097,0.014017089,-0.000468444,0.003225788,0.007573375,,0.979055495,1.651201544,,,,,
12/5/11,0.005637427,-0.00539964,0.016486286,0.011622584,-0.014721469,-0.002022907,0.010935755,0.007502713,-0.001936888,,0.978596862,1.663706712,,,,,
12/6/11,0.004461725,0.005428954,-0.014766428,0.000450545,0.005139768,-0.009543961,0.000463577,-0.011702098,-0.001834929,,0.989298557,1.660484299,,,,,
