Date,HYG Returns,DBC Returns,VWO Returns,VGK Returns,GLD Returns,TLT Returns,VTI Returns,Portfolio Returns,Portfolio,VTI,,,,
1/13/12,-0.001122153,-0.002193748,-0.008508515,-0.019780695,-0.006983477,0.009942308,-0.004664411,0.000822414,1.674046085,1.021832004,,,,
1/17/12,0.002022024,0.00696222,0.016405914,0.018721133,0.007786042,0.004632735,0.002267596,0.005609535,1.675422843,1.01706576,,,,
1/18/12,0.002802691,0.000363901,0.02458398,0.021479656,0.00685362,-0.012104753,0.012066287,-0.000583143,1.684821187,1.019372054,,,,
1/19/12,0.001453385,0.00436526,0.009452342,0.014485955,-0.002351516,-0.01375345,0.006110347,-0.00394377,1.683838696,1.03167209,,,,
1/20/12,0,-0.007243788,0.001200453,0.001151608,0.005272336,-0.011325188,0.000296197,-0.003918543,1.677198023,1.037975964,,,,
1/23/12,0.003460558,0.011674571,0.005275715,0.007131301,0.00672547,-0.006325911,0.000296223,0.001178959,1.670625851,1.03828341,,,,
1/24/12,0.002558725,0.001803137,0.001908461,-0.006167208,-0.007048351,0.001806597,-0.000148059,-0.000226027,1.67259545,1.038590973,,,,
1/25/12,0.008766096,0.008279301,0.011666699,0.00988279,0.027220561,-0.002404453,0.009179778,0.008354483,1.672217398,1.0384372,,,,
1/26/12,0.002419901,0.002856123,-0.004000984,0.002958602,0.005107595,0.013256442,-0.005135059,0.006514597,1.686187909,1.047969823,,,,
1/27/12,-0.003621125,0.003560021,0.007325163,0.000907666,0.010163191,0.00314334,0.000737394,0.003245589,1.697172744,1.042588436,,,,
1/30/12,-0.003193852,-0.010287371,-0.015012881,-0.015869429,-0.00556313,0.011771675,-0.003978842,0.000575728,1.702681069,1.043357234,,,,
1/31/12,0.002541111,-0.002508961,0.008097172,0.006450099,0.007617681,0.011550993,-0.000443834,0.006581341,1.703661351,1.039205881,,,,
2/1/12,0.001850794,0.00323392,0.023151414,0.020828557,0.001476581,-0.011454722,0.011545273,-0.001409551,1.714873727,1.038744645,,,,
2/2/12,0.000663688,0.002507163,0.003925154,0.0015695,0.008787479,-0.000419559,0.001755966,0.002288163,1.712456526,1.050737235,,,,
2/3/12,0.002874214,0.011789925,0.016789314,0.019700066,-0.019935714,-0.021489105,0.01489927,-0.008548731,1.716374905,1.052582294,,,,
2/6/12,0.00022043,0.004943468,-0.009273916,-0.007683831,-0.002744011,0.009951129,-0.000575708,0.003284564,1.701702077,1.068265003,,,,
2/7/12,0.00198369,-0.00070267,0.0020548,0.009291995,0.015073598,-0.012401316,0.002304079,-0.000883435,1.707291427,1.067649994,,,,
2/8/12,0.000879909,0.004570991,0.007746645,0.00350723,-0.007071285,0.000774097,0.002155194,-6.15E-05,1.705783147,1.070109944,,,,
2/9/12,0.000439575,0.005250228,-0.000452197,0.00065536,-0.002848641,-0.007476816,0.00157708,-0.002712933,1.70567832,1.072416239,,,,
2/10/12,-0.008677507,-0.009401045,-0.021035977,-0.020519606,-0.005237501,0.012988139,-0.007872936,-0.000382472,1.701050929,1.074107525,,,,
2/13/12,0.002880902,0.002460422,0.015018512,0.012703382,0.002213689,0.001282173,0.00764678,0.003018068,1.700400324,1.065651145,,,,
2/14/12,0,-0.000350631,-0.007284306,-0.010563394,-0.002328219,0.005292835,-0.001431812,0.00091159,1.705532249,1.073799945,,,,
2/15/12,-0.003204067,0.003507576,0.002751652,-0.003336225,0.005923923,-0.001783285,-0.004301625,-1.40E-05,1.707086994,1.072262465,,,,
2/16/12,0.004211885,0.004543831,0.010061697,0.017629928,-0.000654339,-0.007996609,0.011952673,-0.000365785,1.707063135,1.067649994,,,,
2/17/12,-0.000331112,-0.001739701,0.002490399,0.005263191,-0.003869012,-0.00025726,0.001423174,-0.000816228,1.706438718,1.080411265,,,,
2/21/12,0.003754047,0.015684837,-0.00383917,-0.000218116,0.021930074,-0.011065367,-0.000426409,0.002434197,1.705045875,1.081948879,,,,
2/22/12,0.003189898,0.009265649,0.003173863,-0.003709399,0.011226745,0.012576944,-0.003127579,0.008439862,1.709196293,1.081487526,,,,
2/23/12,0.003618437,0.003060184,-0.002259836,0.010074442,0.0004626,0,0.005561884,0.001687803,1.723621674,1.078105088,,,,
2/24/12,0.003059093,0.006101695,0.008153939,0.008673055,-0.004565992,0.006510221,0.001418222,0.003329985,1.726530809,1.084101383,,,,
2/27/12,0.000217898,-0.00808622,-0.00808799,-0.008383476,-0.003077275,0.008851071,0.000849703,0.00155594,1.732280131,1.085638879,,,,
2/28/12,0.001960144,-0.000339708,0.012683976,0.00888792,0.010425207,-0.00329003,0.002830114,0.001996911,1.734975455,1.08656135,,,,
2/29/12,0.00130415,-0.003737683,-0.001789269,-0.010313697,-0.053029061,-0.006093956,-0.006490733,-0.014107313,1.738440046,1.089636443,,,,
3/1/12,0.001714138,0.015688984,0.010306939,0.013243527,0.01412142,-0.009414285,0.007669267,0.0023944,1.713915328,1.082563904,,,,
3/2/12,-0.004141653,-0.010073908,-0.002661309,-0.012856191,-0.001620581,0.009391732,-0.004933039,0.000676541,1.718019127,1.090866376,,,,
3/5/12,-0.005581726,-0.004748982,-0.014898862,-0.003907103,-0.004148142,-0.007938543,-0.004532567,-0.006238924,1.719181437,1.085485089,,,,
3/6/12,-0.013317174,-0.016359884,-0.035214394,-0.040967567,-0.017808615,0.012132126,-0.016078511,-0.006393688,1.708455595,1.080565055,,,,
3/7/12,0.002788622,0.00450447,0.011932585,0.015905488,0.005716091,-0.006120829,0.008676765,0.001171836,1.697532263,1.063191178,,,,
3/8/12,0.007786386,0.008278717,0.021965319,0.027063298,0.010083689,-0.010007748,0.010322611,0.00261159,1.699521493,1.072416239,,,,
3/9/12,0.001103739,0.00273688,-0.000904983,-0.010017401,0.006655409,0.001987236,0.004966624,0.002615872,1.703959947,1.083486375,,,,
3/12/12,0,-0.001364688,-0.009284416,0.003739591,-0.00787353,-0.000172488,-0.000706053,-0.002005105,1.708417288,1.088867644,,,,
3/13/12,0.007276776,0.004441408,0.025599965,0.017751425,-0.016780783,-0.017593735,0.018510733,-0.0059272,1.704991732,1.088098846,,,,
3/14/12,-0.002517547,-0.006802687,-0.016937792,-0.008828591,-0.016820677,-0.025195349,-0.002081042,-0.015119967,1.694885905,1.108240353,,,,
3/15/12,-0.003401703,0.000684863,0.008161435,0.011296987,0.0094629,0.001530961,0.005838983,0.002891998,1.669259285,1.105934059,,,,
3/16/12,-0.003633581,0.012320363,-0.000449757,0.010311481,0.001365787,0.001978248,0.001520405,0.002017866,1.674086779,1.112391589,,,,
3/19/12,0.003757353,-0.001690297,-0.005624297,0.004465291,0.001797849,-0.011935763,0.003726252,-0.003449849,1.677464862,1.114082875,,,,
3/20/12,-0.000770665,-0.012191026,-0.014027114,-0.012277763,-0.009035157,0.003996395,-0.003437375,-0.002686585,1.671677861,1.118234229,,,,
3/21/12,-0.003195243,-0.002399726,0.002294579,-0.006000831,0.000499607,0.011308119,-0.001103773,0.003399256,1.667186756,1.114390438,,,,
3/22/12,0.002431754,-0.007903746,-0.015567751,-0.011427388,-0.003994757,0.003220328,-0.008011078,-0.001224628,1.672853951,1.113160404,,,,
3/23/12,-0.00209508,0.009698614,0.007209324,0.007633632,0.01228296,0.00945161,0.004037879,0.007425063,1.670805327,1.10424279,,,,
3/26/12,0.006077391,0.004459726,0.015469833,0.017965323,0.017767567,-0.005123246,0.013899353,0.005130016,1.683211163,1.108701589,,,,
3/27/12,0.001757231,-0.004098395,-0.004547547,-0.012757781,-0.007055894,0.007191737,-0.003296781,0.000501477,1.691846064,1.124111823,,,,
3/28/12,-0.003289071,-0.009602229,-0.014161683,-0.010553552,-0.010597954,-0.001410463,-0.004961416,-0.005334389,1.692694486,1.120405873,,,,
3/29/12,-0.00011001,-0.013850381,-0.00324375,-0.0076186,-0.001424036,0.007503511,-0.001800526,0.000703456,1.683664995,1.114847073,,,,
3/30/12,-0.001980204,0.01123592,0.010460278,0.010967314,0.005208309,-0.016910544,0.002636358,-0.003843883,1.684849379,1.112839763,,,,
4/2/12,0.001718864,0.012847257,0.011272096,0.016055573,0.005058025,0.005540182,0.008441746,0.006133463,1.678373015,1.115773607,,,,
4/3/12,-0.000885662,-0.004456599,-0.003867117,-0.021780912,-0.018718565,-0.017328687,-0.003293614,-0.012056819,1.688667255,1.125192684,,,,
4/4/12,-0.003656533,-0.015495902,-0.019867617,-0.025321971,-0.016761474,0.013745679,-0.011152382,-0.002462982,1.6683073,1.121486734,,,,
4/5/12,-0.00244664,0.003847534,0.005824791,-0.009854497,0.006996953,0.007225734,-0.000696216,0.003958349,1.664198289,1.108979485,,,,
4/9/12,-0.005128187,-0.004529651,-0.014593402,-0.004976194,0.006695705,0.023381449,-0.011704006,0.007591808,1.670785768,1.108207396,,,,
4/10/12,-0.004930465,-0.01330063,-0.019275966,-0.026369618,0.010855312,0.011337062,-0.018750914,0.001745255,1.683470052,1.09523693,,,,
4/11/12,0.006080997,0.002483114,0.010067077,0.018211502,-0.000186214,-0.01198016,0.008333357,-0.001876302,1.686408137,1.074700237,,,,
4/12/12,0.008954589,0.013092675,0.025391543,0.020866765,0.010119761,-0.00415725,0.015103986,0.005795943,1.683243927,1.083656098,,,,
4/13/12,-0.003217217,-0.0101292,-0.014811367,-0.027403432,-0.011370566,0.016176666,-0.012212176,0.000213156,1.692999912,1.100023624,,,,
4/16/12,0.001558138,-0.009880064,-0.004698171,0.01131643,-0.002424613,-0.001454968,-0.000994728,-0.001637268,1.693360785,1.086589942,,,,
4/17/12,0.004333804,0.004633001,0.010384765,0.021009318,-0.001308781,-0.000599979,0.015220482,0.002686659,1.690588299,1.085509081,,,,
4/18/12,-0.000331915,-0.0095779,-0.004438273,-0.009617539,-0.005865847,0.002915984,-0.003502876,-0.001766345,1.695130333,1.102031052,,,,
4/19/12,-0.001881555,0.000358166,-0.003284822,-0.005420008,0.000753217,0.000940659,-0.005764955,-0.000426349,1.692136148,1.098170775,,,,
4/20/12,0.001552451,0.003938453,0.006355949,0.012715658,0.000689958,0.000170839,0.001555651,0.001552764,1.691414708,1.091839869,,,,
4/23/12,-0.002103655,-0.001783203,-0.018245599,-0.02197308,-0.002945882,0.007260607,-0.008613394,-0.000105254,1.694041075,1.093538391,,,,
4/24/12,0.002329947,0,0.001667847,0.009170135,0.001445879,-0.007038692,0.003275936,-0.001432998,1.693862771,1.084119314,,,,
4/25/12,0.007305781,0.005716327,0.008563295,0.016356249,0.002008738,-0.00512425,0.014764352,0.002085367,1.691435469,1.08767082,,,,
4/26/12,0.000659306,0.002131403,0.006132044,0.004917219,0.008833505,0.006009145,0.007274723,0.005238549,1.694962734,1.103729575,,,,
4/27/12,-0.000439281,0.003190358,0.000468813,0.005782987,0.002173545,0.000853297,0.002361083,0.001355874,1.703841879,1.111758902,,,,
4/30/12,0.001977598,0.003886961,-0.002811585,-0.006192027,0.003098277,0.000255772,-0.005126714,0.000910086,1.706152075,1.114383857,,,,
5/1/12,0.000760918,0,0.007048846,0.008900812,-0.00345934,-0.005186398,0.006406661,-0.001680208,1.707704819,1.10867073,,,,
5/2/12,0.003856309,-0.013023548,-0.001166563,-0.012351175,-0.004525235,0.007042859,-0.002214274,0.00061006,1.70483552,1.115773607,,,,
5/3/12,-0.000658514,-0.01105567,-0.009577197,-0.008039314,-0.01008777,-0.000255853,-0.008737827,-0.004492606,1.705875573,1.113302979,,,,
5/4/12,-0.001976943,-0.017670393,-0.016509461,-0.017559628,0.003145248,0.007848477,-0.016650373,-0.000593746,1.698211746,1.10357513,,,,
5/7/12,0.001650641,-0.002202643,0.002158279,0.010311654,-0.002445595,0.000169328,0.000711487,5.61E-05,1.697203439,1.085200192,,,,
5/8/12,-0.000219694,-0.003679176,-0.014357556,-0.016330255,-0.01936134,0.005331722,-0.003696892,-0.003454242,1.697298639,1.085972298,,,,
5/9/12,-0.003516476,-0.007754764,-0.013595474,-0.015217886,-0.009807686,0.000673473,-0.005993981,-0.004416662,1.691435758,1.081957576,,,,
5/10/12,-0.001102771,0.000372088,0.005168589,0.006555896,0.001942144,-0.002944438,0.002584353,-0.000396249,1.683965258,1.075472343,,,,
5/11/12,0.002539153,-0.007440439,-0.013712097,-0.005582728,-0.007818091,0.00826867,-0.002720927,0.000561836,1.683297988,1.078251743,,,,
5/14/12,-0.007378019,-0.013118441,-0.022591854,-0.021988268,-0.014521985,0.013974886,-0.011344066,-0.002356801,1.684243725,1.075317898,,,,
5/15/12,-0.004881326,0.001898937,-0.007619987,-0.01458982,-0.010506819,0.004043944,-0.005373928,-0.002309264,1.680274298,1.063119421,,,,
5/16/12,-0.009810456,-0.001137187,-0.015868914,-0.007038853,-0.001869894,0.002876858,-0.004672901,-0.002178923,1.6763941,1.057406294,,,,
5/17/12,-0.013848264,-0.002277002,-0.013003902,-0.016377368,0.022347088,0.017703432,-0.017312206,0.006559483,1.672741367,1.052465139,,,,
5/18/12,0,-0.000760784,-0.006324176,-0.003727697,0.011452879,0.000241594,-0.008360777,0.001532246,1.683713685,1.034244645,,,,
5/21/12,0.010389354,0.01332322,0.023070883,0.025941675,0.000646982,-0.002093353,0.018518569,0.005249727,1.686293548,1.025597556,,,,
5/22/12,-0.000113011,-0.014275018,-0.008035275,-0.005835193,-0.016618119,-0.011134456,0.000295591,-0.009529092,1.695146129,1.044590156,,,,
5/23/12,-0.001017025,-0.011051791,-0.008100393,-0.010026924,-0.00302477,0.006935433,0.001773346,0.000307281,1.678992925,1.044898928,,,,
5/24/12,0.000226205,0.000385279,-0.006058992,-0.005928775,-0.001384982,-0.003808455,0.001917641,-0.001873884,1.679508848,1.046751894,,,,
5/25/12,-0.003166689,0.003466872,-0.004240652,-0.000248587,0.008387748,0.003741656,-0.002355651,0.002638219,1.676361644,1.048759188,,,,
5/29/12,0.011005227,-0.004222572,0.027681699,0.00919709,-0.010872341,-0.003079458,0.01210153,3.19E-05,1.680784252,1.046288678,,,,
5/30/12,-0.004488857,-0.018504317,-0.018389013,-0.028817686,0.005893259,0.025361755,-0.015748062,0.005794191,1.680837895,1.058950372,,,,
5/31/12,-0.010596342,-0.008640967,0.003166215,0.003297006,-0.001909084,0.01157443,-0.002518489,0.001183795,1.690576991,1.042273956,,,,
6/1/12,-0.008689877,-0.020602258,-0.024723807,-0.023255853,0.038781198,0.023740186,-0.025694381,0.010246805,1.692578287,1.039649,,,,
6/4/12,0.000809525,0.005663512,0.003775596,0.009575541,-0.001142813,-0.007901189,-0.000914602,-0.002198841,1.709921807,1.012935863,,,,
6/5/12,0.00635539,-0.003620314,0.003761425,0.003076199,-0.001144216,-0.013376652,0.007628936,-0.003848705,1.706161962,1.01200943,,,,
6/6/12,0.010678612,0.018570852,0.028104896,0.034500337,0.000445514,-0.019984295,0.023319206,-0.000345699,1.699595448,1.019729985,,,,
6/7/12,0.003749175,-0.00673805,0.004686292,0.001729242,-0.017238133,0.001519355,-0.001183815,-0.00283837,1.699007899,1.043509278,,,,
6/8/12,0.003848377,0.003192339,-0.008292292,0.002219485,0.001488647,-0.000239536,0.008740701,0.001674908,1.694185487,1.042273956,,,,
6/11/12,-0.006539655,-0.018297495,-0.012281208,-0.01377944,0.004071641,0.004552356,-0.013952088,-0.002184138,1.697023091,1.05138416,,,,
6/12/12,0.007036689,0.004862196,0.020899508,0.020957963,0.007080368,-0.00914296,0.010872862,0.001661868,1.693316558,1.036715156,,,,
6/13/12,-0.002930268,-0.00766121,-0.004923532,-0.010263886,0.004218254,0.009869235,-0.007367032,0.002387176,1.696130626,1.047987217,,,,
6/14/12,0.007460123,0.011783787,0.005729097,0.01012348,0.004009706,-0.001271283,0.010390342,0.00407869,1.700179588,1.040266662,,,,
6/15/12,0.001795162,-0.001606386,0.016053935,0.014666302,0.000570498,0.005568851,0.010283477,0.003958618,1.707114093,1.051075388,,,,
6/18/12,0.000335972,0.000804425,0.003822573,-0.009395311,0.000570179,0.005379747,0.002908311,0.002338148,1.713871906,1.061884099,,,,
6/19/12,0.007053256,0.008440555,0.015232351,0.025291843,-0.004875508,-0.01306266,0.010584259,-0.001958823,1.717879193,1.064972388,,,,
6/20/12,0.00389113,-0.016341172,-0.001500398,0.004981003,-0.00757192,0.004943408,-0.001865107,-0.000627005,1.714514172,1.076244331,,,,
6/21/12,-0.008194973,-0.021474878,-0.036563983,-0.028321935,-0.025325364,0.00531576,-0.022567189,-0.010195996,1.713439163,1.07423702,,,,
