Date,HYG Returns,DBC Returns,VGK Returns,GLD Returns,TLT Returns,VTI Returns,Portfolio Returns,,VTI,Portfolio,,,,
11/19/08,-0.034167879,-0.011373601,-0.06722007,-0.0034478,0.025614582,-0.06059892,-0.009937521,,0.608505107,0.959219942,,,,
11/20/08,-0.033241837,-0.050884949,-0.059144444,0.016468239,0.051661598,-0.066767065,2.62E-05,,0.571630354,0.949687674,,,,
11/21/08,0.009936868,0.017249383,0.05492823,0.073519418,-0.01445947,0.056750947,0.026822614,,0.533464273,0.949712511,,,,
11/24/08,0.004529135,0.068744256,0.076945316,0.026125632,-0.015643221,0.059557159,0.020443287,,0.563738876,0.975186283,,,,
11/25/08,0.010416619,-0.033447623,0.017727651,-0.000494389,0.029414702,0.013932202,0.010738594,,0.597313562,0.995122296,,,,
11/26/08,0.023234388,0.031943169,0.011084786,-0.006059181,0.001342404,0.036958108,0.010039111,,0.605635455,1.00580851,,,,
11/28/08,-0.003759387,-0.0434222,0.008613887,-0.000870851,0.012352774,0.012108721,0.001141305,,0.628018596,1.015905934,,,,
12/1/08,-0.020624965,-0.031011251,-0.089285752,-0.058025104,0.038295451,-0.089390511,-0.023947942,,0.635623097,1.017065393,,,,
12/2/08,0.010747708,0.000463834,0.051435109,0.017184335,0.003839104,0.039414993,0.015161205,,0.578804424,0.99270877,,,,
12/3/08,0.000154133,-0.011590138,0.01162162,-0.010006459,0.00282278,0.025757147,0.000915592,,0.601617997,1.007759431,,,,
12/4/08,-0.005855221,-0.05253279,-0.031258393,-0.008926227,0.019704039,-0.029760492,-0.006970961,,0.61711396,1.008682128,,,,
12/5/08,0.000465077,-0.024752502,0.016822952,-0.012980172,-0.016206593,0.035466097,-0.005850368,,0.598748345,1.001650644,,,,
12/8/08,0.011618886,0.046192884,0.045294347,0.022544284,-0.002172385,0.038185638,0.018334716,,0.619983612,0.995790619,,,,
12/9/08,-0.007503908,-0.021834075,-0.002854198,0.001706102,0.01977504,-0.018279087,0.001643121,,0.643658081,1.014048157,,,,
12/10/08,-0.00077143,0.030257952,0.023679421,0.044805423,-0.002401676,0.011353306,0.016111934,,0.631892599,1.015714361,,,,
12/11/08,-0.007720789,0.031776579,-0.000762535,0.011285292,0.001961664,-0.028064651,0.002291346,,0.639066669,1.032079484,,,,
12/12/08,0.013849963,0.021931862,0.004578994,0.001983831,0,0.009933031,0.005979531,,0.621131486,1.034444336,,,,
12/15/08,-0.005218787,-0.028293089,0.0032919,0.022150724,0.011390928,-0.016468482,0.004412695,,0.627301204,1.040629827,,,,
12/16/08,0.018515732,0.014319761,0.061332674,0.022518172,0.024725016,0.052558123,0.02790835,,0.616970505,1.045221809,,,,
12/17/08,0.025602093,-0.013647106,-0.003329378,0.011484738,0.02713381,-0.007291171,0.013317552,,0.649397317,1.074392225,,,,
12/18/08,0.05805023,-0.015267176,-0.036745432,-0.018260529,0.02098307,-0.017360318,0.00497352,,0.64466245,1.088700499,,,,
12/19/08,-0.006701032,-0.006782898,-0.019568891,-0.014784857,0.001064479,-0.00090602,-0.006540023,,0.633470905,1.094115173,,,,
12/22/08,0.040056203,-0.028292683,-0.009095515,0.010044802,-0.007688558,-0.014049148,0.001185445,,0.632896968,1.086959634,,,,
12/23/08,0.014594614,0.004016064,0.002294751,-0.009944908,-0.001318794,-0.010657994,-0.001329769,,0.624005305,1.088248166,,,,
12/24/08,-0.015716584,-0.01549995,0.01650678,0.010044802,-0.002145938,0.003981226,-0.000320533,,0.61735466,1.086801048,,,,
12/26/08,0.019079796,0.015743981,-0.005944254,0.025641014,0.00330854,0.010496874,0.012487942,,0.619812488,1.086452692,,,,
12/29/08,0.006739344,0.01099995,0.004077138,0.008761682,-0.001199363,-0.007617698,0.003339061,,0.626318582,1.10002025,,,,
12/30/08,0.003054795,0.005934768,0.031402253,-0.005211303,0.009523827,0.026285134,0.007903851,,0.621547476,1.103693284,,,,
12/31/08,0.006488407,0.041789626,0.006824209,0.007217637,-0.020918811,0.014052622,0.001780701,,0.637884935,1.112416711,,,,
1/2/09,-0.003157539,0.034922084,0.019030244,-0.003351757,-0.025136156,0.028833194,-0.001879541,,0.646848891,1.114397593,,,,
1/5/09,0.048304119,0.010487916,-0.010488623,-0.02029456,-0.025784274,-0.000217207,-0.006192195,,0.66549961,1.112303037,,,,
1/6/09,0.008435092,0.026173285,0.018097209,0.007694057,-0.010057335,0.008257318,0.004530804,,0.665355059,1.10541544,,,,
1/7/09,-0.018102336,-0.051011434,-0.018283396,-0.027957208,0.003921244,-0.028017312,-0.017465013,,0.670849107,1.11042386,,,,
1/8/09,-0.014494589,0.003707136,0.011122616,0.02066464,-0.000798977,0.004434605,0.004405405,,0.652053718,1.091030293,,,,
1/9/09,0.014707772,-0.011542013,-0.038372998,-0.006393571,0.001510362,-0.024503327,-0.005407367,,0.654945319,1.095836723,,,,
1/12/09,-0.021741884,-0.045305885,-0.025272707,-0.037654863,0.010378766,-0.021950615,-0.017677089,,0.63889698,1.089911132,,,,
1/13/09,-0.003639194,0.01663405,-0.02019644,0.001485822,0.001053515,0.001388192,0.000370966,,0.624872798,1.070644675,,,,
1/14/09,-0.01278377,-0.013955774,-0.044846822,-0.013476707,0.01648837,-0.032578545,-0.00791484,,0.625740242,1.071041848,,,,
1/15/09,-0.003964089,-0.000976135,0.007290745,0.007519714,0.0016393,0.003582544,0.002661788,,0.605354535,1.062564723,,,,
1/16/09,0.008092331,0.004396678,0.002605685,0.028859311,-0.01541901,0.007377473,0.004769362,,0.607523244,1.065393045,,,,
1/20/09,-0.01710745,-0.031128358,-0.080854757,0.021883666,-0.000175012,-0.051972609,-0.01144309,,0.61200523,1.070474289,,,,
1/21/09,0.000133824,0.004016064,0.047439498,-0.004377603,-0.031589094,0.040867153,-0.003271579,,0.580197722,1.058224755,,,,
1/22/09,-0.002677343,-0.013,-0.022195608,0.005109923,-0.019246377,-0.017237272,-0.010089865,,0.603908751,1.054762689,,,,
1/23/09,-0.015973179,0.046605876,-0.007055202,0.046701311,-0.0078312,0.006090141,0.011233111,,0.593499012,1.044120276,,,,
1/26/09,0.002591764,0.001936157,0.025641086,0.004744132,-0.008728788,0.005568996,0.001379712,,0.597113504,1.055848996,,,,
1/27/09,0.009251698,-0.027053235,0.012650571,-0.006408095,0.023512908,0.011798732,0.007138373,,0.600438827,1.057305763,,,,
1/28/09,0.035454257,0.023833268,0.037180237,-0.010862175,-0.024986305,0.034507399,0.002939709,,0.607523244,1.064853206,,,,
1/29/09,-0.02486649,-0.012124151,-0.047605388,0.023793206,-0.022998183,-0.032896253,-0.013373855,,0.628487291,1.067983565,,,,
1/30/09,0.004539328,-0.005891065,-0.004817805,0.020223441,-0.003170655,-0.021408228,0.001569022,,0.607812414,1.053700508,,,,
2/2/09,-0.021305693,-0.01925921,-0.013313133,-0.027050729,0.018605254,-0.001701487,-0.006819827,,0.594800227,1.055353787,,,,
2/3/09,0.001783215,-0.011581168,0.03649181,-0.004164735,-0.023816321,0.014122262,-0.005485156,,0.593788182,1.048156457,,,,
2/4/09,-0.00082153,0.005603719,-0.012721904,0.008025308,-0.003499237,-0.005282148,-0.000230183,,0.602173814,1.042407155,,,,
2/5/09,-0.008222546,0.022289767,0.022475286,0.010540514,0.000877915,0.015930507,0.007120577,,0.598993043,1.04216721,,,,
2/6/09,0.0201741,0.007433102,0.024912135,-0.005881125,-0.0031186,0.02874789,0.00605161,,0.608535306,1.049588042,,,,
2/9/09,0.007720418,-0.005410772,0.00943662,-0.014175645,0.003226141,0.000230983,-0.001131888,,0.626029412,1.05593974,,,,
2/10/09,-0.006585975,-0.012858557,-0.053824309,0.021399445,0.021730614,-0.045716904,0.001548412,,0.626174014,1.054744534,,,,
2/11/09,-0.002300173,-0.006011974,0.008083743,0.023057333,0.01297092,0.006048881,0.01037824,,0.597547277,1.056377714,,,,
2/12/09,-0.003119027,0.001512147,0.00207909,0.009535128,-0.009415315,0.002645408,-0.000586279,,0.601161769,1.067341055,,,,
2/13/09,0.003945067,-0.018117815,-0.010966295,-0.006654449,-0.026613387,-0.010074299,-0.013369035,,0.602752087,1.066715295,,,,
2/17/09,-0.025474317,-0.055868785,-0.058735343,0.031334348,0.031149244,-0.043130565,0.000227346,,0.596679783,1.052454341,,,,
2/18/09,-0.005978868,-0.005971824,-0.002228598,0.01529604,-0.008522746,-0.00329201,-0.000909442,,0.570944646,1.052693612,,,,
2/19/09,0.005035672,0.02457679,-0.003509905,-0.011763564,-0.017000935,-0.010670786,-0.006873634,,0.569065091,1.051736248,,,,
2/20/09,-0.014613731,-0.011194083,-0.013448617,0.02119668,0.009716278,-0.011813021,0.003060753,,0.562992719,1.044506998,,,,
2/23/09,-0.025141322,-0.009703397,-0.037650089,-0.000715746,0.009237874,-0.034043695,-0.008151234,,0.556342074,1.047703976,,,,
2/24/09,0.014198832,0.019052694,0.036424965,-0.030696817,-0.001048828,0.036319662,0.002335923,,0.537402134,1.039163896,,,,
2/25/09,-0.004857091,0.011752244,-0.02408071,-0.016678992,-0.011549099,-0.007788128,-0.010210277,,0.556920397,1.041591303,,,,
2/26/09,-0.019810572,0.02111927,-0.0083361,-0.000966226,-0.010525269,-0.018315051,-0.007215249,,0.55258303,1.030956367,,,,
2/27/09,-0.015084936,-0.011892399,-0.00403494,-0.004620686,-0.005757817,-0.018923191,-0.008681193,,0.542462444,1.02351776,,,,
3/2/09,-0.020757244,-0.050235529,-0.065158704,-0.018352554,0.016555503,-0.046454841,-0.016639181,,0.532197323,1.014632405,,,,
3/3/09,0.003990827,0.00661157,-0.007583995,-0.009787738,-0.006680898,-0.008547005,-0.00489856,,0.507474181,0.997749753,,,,
3/4/09,-0.000152915,0.035030104,0.043304246,-0.011661517,-0.004581278,0.02183915,0.004303512,,0.503136797,0.992862216,,,,
3/5/09,-0.04740065,-0.008461132,-0.04220442,0.033711654,0.027810384,-0.040495018,0.002378436,,0.514124877,0.997135011,,,,
3/6/09,-0.004815398,0.024000053,-0.00291334,0.003261257,-0.006669177,-0.000293026,-9.97E-05,,0.493305381,0.999506633,,,,
3/9/09,-0.005806459,-0.005729218,-0.022644209,-0.018636916,-0.00585076,-0.012019919,-0.010936484,,0.493160829,0.999406944,,,,
3/10/09,0.049480915,-0.00261912,0.068385617,-0.026830087,-0.019199218,0.063798144,0.005835938,,0.487233076,0.988476946,,,,
3/11/09,0.015922074,-0.031512603,0.009793673,0.012253256,0.010820368,0.00362623,0.007172328,,0.518317642,0.994245637,,,,
3/12/09,0.016585466,0.046637633,0.034291647,0.021071475,0.004768377,0.041133958,0.020514444,,0.520197181,1.001376692,,,,
3/13/09,0.00224518,-0.008808291,0.000334897,0.002195445,-0.005036294,0.010678094,-0.000443648,,0.54159495,1.021919379,,,,
3/16/09,0.005675001,0.021955046,0.010713087,-0.005476451,-0.015769515,-0.005546718,-0.003447325,,0.547378152,1.021466006,,,,
3/17/09,-0.005642977,0.021483377,0.026830048,-0.008370066,-0.005439645,0.031606881,0.002570832,,0.544341999,1.017944681,,,,
3/18/09,0.02299883,0.012518779,0.023548393,0.033873778,0.037887876,0.021369672,0.029510372,,0.561546952,1.020561646,,,,
3/19/09,-0.008759103,0.020771514,0.001260642,0.01353531,0.001245538,-0.010083133,0.003475283,,0.573547026,1.0506788,,,,
3/20/09,-0.001914647,0.013565941,-0.013534792,-0.008055135,-0.005550252,-0.021135767,-0.006083651,,0.567763875,1.054330206,,,,
3/23/09,0.020658133,0.021032553,0.070836057,-0.016134139,-0.008660523,0.06945893,0.010664397,,0.55576375,1.04791603,,,,
3/24/09,0.001879493,-0.016385814,-0.033969103,-0.012271991,0.009512747,-0.019946457,-0.005814862,,0.594366505,1.059091422,,,,
3/25/09,0.005339022,-0.015230795,0.015731093,0.01132497,-0.013461551,0.010446864,6.69E-05,,0.582510999,1.052932952,,,,
3/26/09,0.015501695,0.017399612,0.009110188,-0.000543629,0.011598469,0.02498138,0.010885243,,0.588596413,1.053003403,,,,
3/27/09,-0.010176715,-0.018527269,-0.038820295,-0.013488502,0.007418787,-0.018822352,-0.00904353,,0.603300363,1.0644656,,,,
3/30/09,-0.046837039,-0.036302033,-0.04038826,-0.007828856,0.003825572,-0.03516972,-0.017738364,,0.591944831,1.054839074,,,,
3/31/09,0.015730387,0.004520342,0.04078302,0.00333403,0.007145576,0.00892182,0.009904168,,0.571126297,1.036127955,,,,
4/1/09,0.001582195,-0.00249995,0.026018828,0.008307488,0.009126484,0.019959495,0.009103691,,0.576221783,1.04638994,,,,
4/2/09,0.036363673,0.038596389,0.044607364,-0.024497375,-0.012221519,0.029972821,0.005287989,,0.587722879,1.055915951,,,,
4/3/09,0.01409256,0.015444113,0.011406929,-0.013626204,-0.020462565,0.012505928,-0.004445955,,0.605338592,1.061499623,,,,
4/6/09,-0.003261436,-0.012357414,-0.018797027,-0.026487032,-0.004275105,-0.009738699,-0.012104864,,0.612908912,1.056780243,,,,
4/7/09,-0.011523656,-0.01780563,-0.030651382,0.01723937,0.002537027,-0.025425722,-0.003145074,,0.606939977,1.043988062,,,,
4/8/09,0.011801959,0.00734929,0.010641615,-0.001498697,0.008857339,0.01402904,0.00722781,,0.59150809,1.040704642,,,,
4/9/09,0.028449491,0.014591538,0.024067361,-0.003463838,-0.012542238,0.040533942,0.00663568,,0.599806381,1.048226657,,,,
4/13/09,-0.000691589,0.004314477,0.01468858,0.018190233,0.009184192,0.0013996,0.009117117,,0.624118898,1.055182354,,,,
4/14/09,-0.005121149,-0.018138472,-0.012449305,-0.0058033,0.005228013,-0.018634962,-0.005066431,,0.624992414,1.064802575,,,,
4/15/09,0.008486369,-0.006319835,0.017296969,0.001487891,-0.001733608,0.010681237,0.002881828,,0.613345705,1.059407826,,,,
4/16/09,0.015864285,-0.00440318,0.011815569,-0.019314309,-0.007911236,0.017144186,-0.002823872,,0.619896996,1.062460858,,,,
4/17/09,0.021863116,-0.007370958,-0.002848279,-0.006875621,-0.010989053,0.006695856,-0.002274271,,0.630524625,1.059460604,,,,
4/20/09,-0.036544844,-0.037623761,-0.050842589,0.020300352,0.01514258,-0.042431163,-0.007086987,,0.634746527,1.057051103,,,,
4/21/09,0.011310347,0.003600771,0.025278382,-0.000690029,-0.009879854,0.019880279,0.002560595,,0.607813494,1.049559796,,,,
4/22/09,0.004773572,0.001537724,-0.0096859,0.005639291,-0.00606538,-0.004227342,-0.000881101,,0.619896996,1.052247294,,,,
4/23/09,-0.001085956,0.013305936,0.028749212,0.016250928,-9.84E-05,0.007075462,0.00799998,,0.617276479,1.051320158,,,,
4/24/09,0.015491344,0.015151566,0.018438447,0.010360337,-0.010040332,0.017564406,0.006230438,,0.621643995,1.059730698,,,,
4/27/09,-0.007895161,-0.024875622,-0.014427101,-0.007913497,0.004275637,-0.010356744,-0.006228974,,0.632562803,1.066333285,,,,
4/28/09,0.002158143,-0.007142908,-0.002870237,-0.014155735,-0.016336656,-0.001860527,-0.009666198,,0.626011512,1.059691122,,,,
4/29/09,0.018573307,0.02312441,0.028785297,0.006609709,-0.008857538,0.023765156,0.008293718,,0.6248468,1.049447938,,,,
4/30/09,0.007795945,0.003515821,0.010072636,-0.012000509,-0.003960597,-0.000227525,-0.002102403,,0.639696382,1.058151764,,,,
5/1/09,-0.001572428,0.03003003,0.017174584,-0.003666781,-0.006882648,0.005690864,0.001250851,,0.639550835,1.055927103,,,,
5/4/09,-0.002382214,0.019436346,0.036764667,0.019436481,0.003295225,0.034178309,0.013722258,,0.643190432,1.05724791,,,,
5/5/09,0.00862299,-0.014299333,-0.008930917,-0.004399808,-0.001231683,-0.003501851,-0.002585293,,0.665173593,1.07175574,,,,
5/6/09,0.00828627,0.026595745,0.022528545,0.014617575,-0.002363531,0.01559419,0.009907845,,0.662844255,1.068984937,,,,
5/7/09,-0.016436238,0.001884126,-0.015292888,-0.001116808,-0.024412888,-0.015570977,-0.013325482,,0.673180774,1.079576274,,,,
5/8/09,0.017904493,0.024917677,0.043169246,0.006037578,0.002428508,0.022627396,0.012868364,,0.662698691,1.0651904,,,,
5/11/09,-0.005211747,-0.008256789,-0.028009092,-0.003222949,0.014219482,-0.017185799,-0.001565805,,0.677693837,1.078897657,,,,
5/12/09,0.00392931,0.010175716,0.009865009,0.011260954,0.003634846,-0.002622937,0.006010144,,0.666047127,1.077208313,,,,
5/13/09,-0.013046302,-0.011446886,-0.033419084,0.004299879,0.010865098,-0.028490015,-0.003824213,,0.664300127,1.08368249,,,,
5/14/09,-0.010575058,0.006484484,0.013829806,-0.000658656,0.003889824,0.010151073,0.002228678,,0.645374207,1.079538257,,,,
5/15/09,-0.014028002,-0.02531063,-0.014690403,0.005712447,-0.000305892,-0.010495681,-0.005296894,,0.651925448,1.0819442,,,,
5/18/09,0.021273716,0.026440038,0.045527119,-0.012998383,-0.015503917,0.030692771,0.003866059,,0.645083046,1.076213257,,,,
5/19/09,0.006633922,0,0.013750975,0.006640084,-0.005283829,0.000219008,0.001965298,,0.664882432,1.08037396,,,,
5/20/09,0.01476203,0.016099356,0.002009519,0.014182069,0.010519685,-0.005691832,0.010261867,,0.665028047,1.082497217,,,,
5/21/09,-0.012858775,-0.008148483,-0.000501414,0.017344152,-0.025149403,-0.018053712,-0.008492997,,0.661242819,1.093605659,,,,
5/22/09,0.013815822,0.014605203,0.005016323,0.003196633,-0.011101745,0.000672707,0.001018625,,0.649304931,1.084317669,,,,
5/26/09,-0.00259577,0.002249258,0.015722514,-0.004142326,-0.015075327,0.026887758,-0.002182461,,0.649741723,1.085422183,,,,
5/27/09,0.001821712,0.00448824,-0.015233376,-0.003306367,-0.017694368,-0.016801239,-0.008835752,,0.667211822,1.083053291,,,,
5/28/09,0.003507014,0.018320019,0.011726492,0.00845373,0.01447679,0.012427826,0.011270083,,0.656001837,1.073483701,,,,
5/29/09,0.007507034,0.019306669,0.017262641,0.020797952,0.025816945,0.015563425,0.019517277,,0.664154513,1.085581951,,,,
6/1/09,0.023662891,0.027550624,0.024242422,-0.004885593,-0.029563739,0.02482187,-0.000443978,,0.674491032,1.106769555,,,,
6/2/09,-0.002913179,0.004189275,0.013017739,0.006580988,0.005379346,0.00400166,0.004758861,,0.691233161,1.106278173,,,,
6/3/09,-0.00571652,-0.033375012,-0.032710221,-0.020236581,0.009390708,-0.012166951,-0.009658951,,0.693999241,1.111542797,,,,
6/4/09,0.003066392,0.036685369,0.006280153,0.019277607,-0.020662092,0.009980913,0.003443417,,0.685555386,1.10080646,,,,
6/5/09,0.003184302,-0.005412198,-0.014162289,-0.0261873,-0.007621805,-0.001892349,-0.010356837,,0.692397855,1.104596995,,,,
6/8/09,0.001777541,-0.002511469,-0.002191357,-0.001600694,-0.002560059,-0.002738578,-0.001660248,,0.691087597,1.093156865,,,,
6/9/09,0.001901166,0.009651658,0.010492932,0.002885891,-0.000111616,0.005280939,0.003200573,,0.689195,1.091341953,,,,
6/10/09,0.001264991,-0.003740649,0.000482977,0.000319717,-0.015736563,-0.002521525,-0.005470144,,0.692834597,1.094834872,,,,
6/11/09,0.002274173,0.009178223,0.015206399,-0.001704709,0.011112319,0.005898439,0.006155675,,0.691087597,1.088845967,,,,
6/12/09,0.005168238,-0.014055436,-0.004041893,-0.016328698,0.008971664,0.000837724,-0.001908681,,0.695163935,1.095548549,,,,
6/15/09,-0.014798103,-0.019287254,-0.039627592,-0.011608984,0.009002975,-0.023226628,-0.009331146,,0.695746291,1.093457497,,,,
6/16/09,-0.009546848,-0.003847798,-0.007457118,0.009110889,0.01740473,-0.013924623,0.004208695,,0.679586451,1.083254285,,,,
6/17/09,-0.005783271,0.003004378,-0.002504325,0.004568672,-0.005630188,-0.001303441,-0.001603149,,0.670123465,1.087813373,,,,
6/18/09,0.009565634,0.001283654,0.00075317,-0.008012962,-0.015135014,0.005438322,-0.004809743,,0.669249999,1.086069446,,,,
6/19/09,0.001024349,-0.008546966,0.013798281,0.003165604,0.013709295,0.003678021,0.006059102,,0.672889596,1.080845731,,,,
6/22/09,-0.013558422,-0.033620731,-0.034644959,-0.014798705,0.009706613,-0.028885552,-0.011272856,,0.675364498,1.087394685,,,,
6/23/09,0.001685658,0.017395138,0.013073658,0.004197007,0.011773566,0,0.007756206,,0.655856222,1.075136641,,,,
6/24/09,0.005048527,-0.000438404,0.003036381,0.00582929,-0.01003518,0.007874782,-6.79E-05,,0.655856222,1.083475623,,,,
6/25/09,0.009531137,0.008771974,0.016397643,0.009404057,0.018332761,0.023240355,0.014260534,,0.661020947,1.083402089,,,,
6/26/09,-0.000255115,-0.008260913,-0.002730217,-0.000216629,0.001694333,-0.001946781,-0.000711406,,0.676383309,1.098851981,,,,
6/29/09,0.012506327,0.009644981,0.013190593,-0.002708853,0.001480147,0.009536241,0.004540987,,0.675066538,1.098070251,,,,
6/30/09,0.004663509,-0.017802865,-0.010562524,-0.009343774,-0.001689047,-0.006655233,-0.005343565,,0.681504135,1.103056574,,,,
7/1/09,0.002468795,-0.00397878,0.019861052,0.013270443,-0.001983676,0.00583532,0.004764542,,0.676968566,1.097162319,,,,
7/2/09,-0.017428612,-0.022192631,-0.029211311,-0.012338987,0.002338454,-0.026214033,-0.011902354,,0.680918895,1.102389795,,,,
7/6/09,-0.014910078,-0.029959145,-0.006770337,-0.005369841,-0.001908811,-0.003751068,-0.007876459,,0.663069264,1.089268761,,,,
7/7/09,-0.013961372,-0.015910154,-0.025498644,-0.000550937,0.006693563,-0.020598006,-0.005548818,,0.660582046,1.08068918,,,,
7/8/09,0.006087061,-0.012363338,-0.006735708,-0.015874788,0.01846965,-0.001356882,0.001185907,,0.646975373,1.074692633,,,,
7/9/09,0.014336496,0.006259027,0.018779381,0.002688529,-0.011917109,0.002038037,0.001088914,,0.646097504,1.075967118,,,,
7/10/09,-0.007650469,-0.007655502,-0.015104991,0.000782036,0.009229205,-0.002485888,-7.89E-06,,0.647414274,1.077138754,,,,
7/13/09,0.002221338,0.005303761,0.026514201,0.006809556,-0.00561157,0.023108312,0.005079745,,0.645804875,1.077130254,,,,
7/14/09,0.003911374,0,0.005064491,0.006874332,-0.016616191,0.007085905,-0.002024929,,0.660728335,1.082601801,,,,
7/15/09,0.022077892,0.026378897,0.040564365,0.015747165,-0.025717305,0.029903254,0.007398682,,0.665410193,1.08040961,,,,
7/16/09,0.003049628,0.002336495,0.014043639,-0.00281868,0.010798401,0.009820656,0.005576019,,0.685308124,1.088403217,,,,
7/17/09,0.000886733,0.014918368,-0.005491871,-0.000543629,-0.015431097,0.000422851,-0.004042538,,0.692038299,1.094472174,,,,
7/20/09,0.013922281,0.016536472,0.023049213,0.014685076,0.005260886,0.011200304,0.011908028,,0.692330928,1.090047729,,,,
7/21/09,0.004868292,-0.003615002,0.003050939,-0.001608083,0.01995204,0.004388765,0.007215834,,0.700085244,1.103028047,,,,
7/22/09,0.001242219,0.005442222,0.001169837,0.003328734,-0.008979195,0.00062421,-0.001266363,,0.703157754,1.110987315,,,,
7/23/09,0.010173694,0.020748714,0.018929605,-0.00192637,-0.018336707,0.02370553,0.000830837,,0.703596672,1.109580401,,,,
7/24/09,0.0058954,0.000883827,0.007339448,0.001608428,0.004834576,0.003250045,0.003834672,,0.720275804,1.110502281,,,,
7/27/09,0.001831516,0.00397351,0.004098377,0.003211594,-0.011481636,0.004251851,-0.001568672,,0.722616733,1.114760693,,,,
7/28/09,0.00109685,-0.010993843,-0.012244855,-0.01707393,0.008849506,-0.002419316,-0.003406815,,0.725689191,1.113011999,,,,
7/29/09,0.003408791,-0.02578924,-0.007805326,-0.009879535,0.005482448,-0.004850413,-0.003661589,,0.72393352,1.109220174,,,,
7/30/09,0.008250433,0.031036057,0.019666805,0.004605329,0.014176701,0.010763574,0.012509131,,0.720422143,1.105158665,,,,
7/31/09,0.016245479,0.019920363,0.017699063,0.018882285,0.01946234,0.001607368,0.016880904,,0.72817646,1.11898324,,,,
8/3/09,0.001898773,0.028211804,0.027201832,0.005570488,-0.015154746,0.016850558,0.003116901,,0.729346908,1.137872689,,,,
8/4/09,-0.002145413,0.000422119,-0.000651156,0.008628923,-0.007951841,0.003748305,-0.000377466,,0.74163681,1.141419325,,,,
8/5/09,-0.003225095,0.010548523,-0.002389236,0.001056179,-0.014947968,-0.002358543,-0.004561581,,0.744416691,1.140988478,,,,
8/6/09,-0.007908883,-0.02296455,-0.009797556,-0.001899145,0.003408809,-0.00689515,-0.004121059,,0.742660952,1.135783767,,,,
8/7/09,0.007005704,-0.004700812,0.003518044,-0.00898518,-0.00832879,0.014084486,-0.002648701,,0.737540193,1.131103135,,,,
8/10/09,0.00455797,-0.000429369,-0.010078859,-0.008746667,0.012487617,-0.002347403,0.001544635,,0.747928068,1.128107181,,,,
8/11/09,-0.002388034,-0.015034407,-0.009074818,-0.0015065,0.011569504,-0.012941172,-0.000364782,,0.746172379,1.129849694,,,,
8/12/09,-0.002513531,0.005233275,0.012285001,0.001724281,-0.010681892,0.01092569,-0.000903375,,0.736516034,1.129437545,,,,
8/13/09,-0.012718963,0.013449111,0.018093539,0.008284067,0.014178153,0.008842618,0.008358498,,0.74456298,1.12841724,,,,
8/14/09,-0.004982928,-0.028253423,-0.011920203,-0.007682469,0.003871395,-0.009154687,-0.005872463,,0.751146866,1.137849113,,,,
8/17/09,-0.024428981,-0.014977973,-0.035314783,-0.014946226,0.014783129,-0.025948487,-0.009270508,,0.744270351,1.131167136,,,,
8/18/09,0.017278036,0.019677906,0.019554359,0.004912095,-0.005806004,0.010494467,0.006281033,,0.724957662,1.120680642,,,,
8/19/09,0.004061574,0.007017544,0.01070471,0.005105377,0.008281997,0.008587977,0.0069501,,0.732565706,1.127719674,,,,
8/20/09,-0.003064488,-0.008275218,0.012135911,-0.002809921,0.008213969,0.009504957,0.002658452,,0.738856963,1.135557439,,,,
8/21/09,0.013648117,0.007466008,0.026814901,0.014956162,-0.020576568,0.018634753,0.003672544,,0.745879767,1.138576264,,,,
8/24/09,-0.005215927,0.001743635,-0.002547752,-0.013988318,0.018129517,0.001347969,0.001772011,,0.759779052,1.142757735,,,,
8/25/09,-0.000121952,-0.014360313,0.011281384,0.004548473,0.00565623,0.001923046,0.002682575,,0.760803211,1.144782714,,,,
8/26/09,0.00390242,-0.002649007,-0.009261188,0.000323404,0.004582804,-0.000767698,0.001151457,,0.76226627,1.147853679,,,,
8/27/09,-0.005102019,0.008410846,0.010622462,0.00431082,-0.003939838,0.00345756,0.000963508,,0.76168108,1.149175383,,,,
8/28/09,0.005006068,-0.002194952,0.001051087,0.007296931,0.00458002,-0.000765707,0.003874216,,0.764314638,1.150282623,,,,
8/31/09,0.000121507,-0.027276683,-0.006509839,-0.005006935,0.00093251,-0.009578544,-0.004956761,,0.763729397,1.154739067,,,,
9/1/09,-0.009397583,-0.015377702,-0.032974017,0.005353319,-0.002419686,-0.022050291,-0.007033536,,0.756413982,1.149015302,,,,
9/2/09,-0.005318494,0.002296739,0.00087435,0.024387646,0.014574245,-0.004153528,0.009959252,,0.739734833,1.140933662,,,,
9/3/09,0.006466095,-0.005041292,0.006988394,0.013203004,-0.006156357,0.009136107,0.003264891,,0.736662324,1.152296508,,,,
9/4/09,0.007659936,-0.004145463,0.018000388,0.000718243,-0.017034917,0.01279271,-0.00197894,,0.743392549,1.15605863,,,,
9/8/09,0.014222695,0.01850134,0.024925507,-0.001025315,-0.007037049,0.01010493,0.004179443,,0.752902554,1.15377086,,,,
9/9/09,-0.009429384,0.004087239,0.013718531,-0.003592302,-0.001163541,0.010003864,-0.0002422,,0.760510582,1.158592979,,,,
9/10/09,0.015499119,0.005427363,0.008201741,0.006386434,0.018426331,0.010285724,0.012146356,,0.768118627,1.158312368,,,,
9/11/09,0.009494052,-0.013045389,-0.001423638,0.011054269,0.005511057,0.000754179,0.004757441,,0.776019283,1.172381643,,,,
